"","InvoiceNo","StockCode","Description","Quantity","InvoiceDate","UnitPrice","CustomerID","Country"
"314948","564670","23250","VINTAGE RED TRIM ENAMEL BOWL ",12,"2011-08-26 15:44:00",1.25,12683,"France"
"314949","564670","23249","VINTAGE RED ENAMEL TRIM PLATE",12,"2011-08-26 15:44:00",1.65,12683,"France"
"314950","564670","22842","BISCUIT TIN VINTAGE RED",2,"2011-08-26 15:44:00",6.75,12683,"France"
"314951","564670","22843","BISCUIT TIN VINTAGE GREEN",2,"2011-08-26 15:44:00",6.75,12683,"France"
"314952","564670","22262","FELT EGG COSY CHICKEN",24,"2011-08-26 15:44:00",0.85,12683,"France"
"314953","564670","23236","STORAGE TIN VINTAGE DOILY ",6,"2011-08-26 15:44:00",2.89,12683,"France"
"314954","564670","22972","CHILDREN'S SPACEBOY MUG",12,"2011-08-26 15:44:00",1.65,12683,"France"
"314955","564670","22973","CHILDREN'S CIRCUS PARADE MUG",12,"2011-08-26 15:44:00",1.65,12683,"France"
"314956","564670","22976","CIRCUS PARADE CHILDRENS EGG CUP ",12,"2011-08-26 15:44:00",1.25,12683,"France"
"314957","564670","22975","SPACEBOY CHILDRENS EGG CUP",12,"2011-08-26 15:44:00",1.25,12683,"France"
"314958","564670","22046","TEA PARTY  WRAPPING PAPER ",25,"2011-08-26 15:44:00",0.42,12683,"France"
"314959","564670","22708","WRAP DOLLY GIRL",25,"2011-08-26 15:44:00",0.42,12683,"France"
"314960","564670","23231","WRAP  VINTAGE DOILY ",25,"2011-08-26 15:44:00",0.42,12683,"France"
"314961","564670","22704","WRAP RED APPLES ",25,"2011-08-26 15:44:00",0.42,12683,"France"
"314962","564670","22705","WRAP GREEN PEARS ",25,"2011-08-26 15:44:00",0.42,12683,"France"
"314963","564670","22423","REGENCY CAKESTAND 3 TIER",16,"2011-08-26 15:44:00",10.95,12683,"France"
"314964","564670","21987","PACK OF 6 SKULL PAPER CUPS",12,"2011-08-26 15:44:00",0.65,12683,"France"
"314965","564670","POST","POSTAGE",6,"2011-08-26 15:44:00",18,12683,"France"
"319702","564862","POST","POSTAGE",1,"2011-08-31 10:24:00",145,12678,"France"
"319794","564897","22554","PLASTERS IN TIN WOODLAND ANIMALS",60,"2011-08-31 11:22:00",1.65,12678,"France"
"319795","564897","22556","PLASTERS IN TIN CIRCUS PARADE ",60,"2011-08-31 11:22:00",1.65,12678,"France"
"319796","564897","22551","PLASTERS IN TIN SPACEBOY",60,"2011-08-31 11:22:00",1.65,12678,"France"
"319797","564897","22726","ALARM CLOCK BAKELIKE GREEN",20,"2011-08-31 11:22:00",3.75,12678,"France"
"319798","564897","22728","ALARM CLOCK BAKELIKE PINK",20,"2011-08-31 11:22:00",3.75,12678,"France"
"319799","564897","23084","RABBIT NIGHT LIGHT",288,"2011-08-31 11:22:00",1.79,12678,"France"
"319800","564897","23296","SET OF 6 TEA TIME BAKING CASES",72,"2011-08-31 11:22:00",1.25,12678,"France"
"319801","564897","23293","SET OF 12 FAIRY CAKE BAKING CASES",72,"2011-08-31 11:22:00",0.83,12678,"France"
"319802","564897","23295","SET OF 12 MINI LOAF BAKING CASES",72,"2011-08-31 11:22:00",0.83,12678,"France"
"319803","564897","23297","SET 40 HEART SHAPE PETIT FOUR CASES",96,"2011-08-31 11:22:00",1.65,12678,"France"
"319852","564906","23084","RABBIT NIGHT LIGHT",120,"2011-08-31 12:18:00",1.79,12682,"France"
"319853","564906","POST","POSTAGE",2,"2011-08-31 12:18:00",18,12682,"France"
"319871","564912","POST","POSTAGE",3,"2011-08-31 12:33:00",18,12490,"France"
"319872","564912","23084","RABBIT NIGHT LIGHT",24,"2011-08-31 12:33:00",1.79,12490,"France"
"319873","564912","23199","JUMBO BAG APPLES",20,"2011-08-31 12:33:00",2.08,12490,"France"
"319874","564912","22704","WRAP RED APPLES ",25,"2011-08-31 12:33:00",0.42,12490,"France"
"319875","564912","23200","JUMBO BAG PEARS",10,"2011-08-31 12:33:00",2.08,12490,"France"
"319876","564912","21238","RED RETROSPOT CUP",8,"2011-08-31 12:33:00",0.85,12490,"France"
"319877","564912","22352","LUNCH BOX WITH CUTLERY RETROSPOT ",6,"2011-08-31 12:33:00",2.55,12490,"France"
"319878","564912","21080","SET/20 RED RETROSPOT PAPER NAPKINS ",12,"2011-08-31 12:33:00",0.85,12490,"France"
"319879","564912","22090","PAPER BUNTING RETROSPOT",6,"2011-08-31 12:33:00",2.95,12490,"France"
"319880","564912","20685","DOORMAT RED RETROSPOT",2,"2011-08-31 12:33:00",7.95,12490,"France"
"319881","564912","85099B","JUMBO BAG RED RETROSPOT",20,"2011-08-31 12:33:00",2.08,12490,"France"
"319882","564912","22379","RECYCLING BAG RETROSPOT ",5,"2011-08-31 12:33:00",2.1,12490,"France"
"319883","564912","23203","JUMBO BAG VINTAGE DOILY ",10,"2011-08-31 12:33:00",2.08,12490,"France"
"319884","564912","20712","JUMBO BAG WOODLAND ANIMALS",10,"2011-08-31 12:33:00",2.08,12490,"France"
"319885","564912","23202","JUMBO BAG VINTAGE LEAF",10,"2011-08-31 12:33:00",2.08,12490,"France"
"319886","564912","84997B","CHILDRENS CUTLERY RETROSPOT RED ",4,"2011-08-31 12:33:00",4.15,12490,"France"
"319887","564912","84997D","CHILDRENS CUTLERY POLKADOT PINK",4,"2011-08-31 12:33:00",4.15,12490,"France"
"319888","564912","22385","JUMBO BAG SPACEBOY DESIGN",10,"2011-08-31 12:33:00",2.08,12490,"France"
"319889","564912","21731","RED TOADSTOOL LED NIGHT LIGHT",12,"2011-08-31 12:33:00",1.65,12490,"France"
"323042","565239","85014A","BLACK/BLUE POLKADOT UMBRELLA",6,"2011-09-02 09:51:00",5.95,12670,"France"
"323043","565239","21883","STARS GIFT TAPE ",12,"2011-09-02 09:51:00",0.65,12670,"France"
"323044","565239","21881","CUTE CATS TAPE",12,"2011-09-02 09:51:00",0.65,12670,"France"
"323045","565239","21880","RED RETROSPOT TAPE",12,"2011-09-02 09:51:00",0.65,12670,"France"
"323046","565239","22991","GIRAFFE WOODEN RULER",12,"2011-09-02 09:51:00",1.95,12670,"France"
"323047","565239","22992","REVOLVER WOODEN RULER ",12,"2011-09-02 09:51:00",1.95,12670,"France"
"323048","565239","22561","WOODEN SCHOOL COLOURING SET",12,"2011-09-02 09:51:00",1.65,12670,"France"
"323049","565239","22382","LUNCH BAG SPACEBOY DESIGN ",10,"2011-09-02 09:51:00",1.65,12670,"France"
"323050","565239","22352","LUNCH BOX WITH CUTLERY RETROSPOT ",12,"2011-09-02 09:51:00",2.55,12670,"France"
"323051","565239","21559","STRAWBERRY LUNCH BOX WITH CUTLERY",12,"2011-09-02 09:51:00",2.55,12670,"France"
"323052","565239","23084","RABBIT NIGHT LIGHT",6,"2011-09-02 09:51:00",2.08,12670,"France"
"323053","565239","21731","RED TOADSTOOL LED NIGHT LIGHT",36,"2011-09-02 09:51:00",1.65,12670,"France"
"323054","565239","21452","TOADSTOOL MONEY BOX",18,"2011-09-02 09:51:00",2.95,12670,"France"
"323055","565239","23079","TOADSTOOL BEDSIDE LIGHT ",6,"2011-09-02 09:51:00",8.95,12670,"France"
"323056","565239","20725","LUNCH BAG RED RETROSPOT",10,"2011-09-02 09:51:00",1.65,12670,"France"
"323057","565239","20726","LUNCH BAG WOODLAND",10,"2011-09-02 09:51:00",1.65,12670,"France"
"323058","565239","22659","LUNCH BOX I LOVE LONDON",12,"2011-09-02 09:51:00",1.95,12670,"France"
"323059","565239","22629","SPACEBOY LUNCH BOX ",12,"2011-09-02 09:51:00",1.95,12670,"France"
"323060","565239","22631","CIRCUS PARADE LUNCH BOX ",12,"2011-09-02 09:51:00",1.95,12670,"France"
"323061","565239","23206","LUNCH BAG APPLE DESIGN",10,"2011-09-02 09:51:00",1.65,12670,"France"
"323062","565239","23445","ICE CREAM BUBBLES",20,"2011-09-02 09:51:00",0.83,12670,"France"
"323063","565239","85014B","RED RETROSPOT UMBRELLA",6,"2011-09-02 09:51:00",5.95,12670,"France"
"323064","565239","POST","POSTAGE",3,"2011-09-02 09:51:00",18,12670,"France"
"323584","565321","22423","REGENCY CAKESTAND 3 TIER",6,"2011-09-02 13:14:00",12.75,12437,"France"
"323585","565321","21121","SET/10 RED POLKADOT PARTY CANDLES",24,"2011-09-02 13:14:00",1.25,12437,"France"
"323586","565321","21080","SET/20 RED RETROSPOT PAPER NAPKINS ",24,"2011-09-02 13:14:00",0.85,12437,"France"
"323587","565321","21208","PASTEL COLOUR HONEYCOMB FAN",12,"2011-09-02 13:14:00",0.39,12437,"France"
"323588","565321","21843","RED RETROSPOT CAKE STAND",6,"2011-09-02 13:14:00",10.95,12437,"France"
"323589","565321","21987","PACK OF 6 SKULL PAPER CUPS",12,"2011-09-02 13:14:00",0.65,12437,"France"
"323590","565321","21558","SKULL LUNCH BOX WITH CUTLERY ",6,"2011-09-02 13:14:00",2.55,12437,"France"
"323591","565321","22333","RETROSPOT PARTY BAG + STICKER SET",8,"2011-09-02 13:14:00",1.65,12437,"France"
"323592","565321","POST","POSTAGE",2,"2011-09-02 13:14:00",18,12437,"France"
"323593","565322","21058","PARTY INVITES WOODLAND",12,"2011-09-02 13:15:00",0.85,12437,"France"
"323594","565322","22331","WOODLAND PARTY BAG + STICKER SET",16,"2011-09-02 13:15:00",1.65,12437,"France"
"323595","565322","20676","RED RETROSPOT BOWL",8,"2011-09-02 13:15:00",1.25,12437,"France"
"323596","565322","20675","BLUE POLKADOT BOWL",8,"2011-09-02 13:15:00",1.25,12437,"France"
"323597","565322","22356","CHARLOTTE BAG PINK POLKADOT",10,"2011-09-02 13:15:00",0.85,12437,"France"
"325480","565443","23345"," DOLLY GIRL BEAKER",12,"2011-09-04 14:22:00",1.25,12567,"France"
"325481","565443","23346","SPACEBOY BEAKER",12,"2011-09-04 14:22:00",1.25,12567,"France"
"325482","565443","22423","REGENCY CAKESTAND 3 TIER",4,"2011-09-04 14:22:00",12.75,12567,"France"
"325483","565443","47566","PARTY BUNTING",4,"2011-09-04 14:22:00",4.95,12567,"France"
"325484","565443","84707B","PINK JEWELLED MIRROR TRINKET TRAY",2,"2011-09-04 14:22:00",9.95,12567,"France"
"325485","565443","21643","ASSORTED TUTTI FRUTTI MIRROR",12,"2011-09-04 14:22:00",1.25,12567,"France"
"325486","565443","15036","ASSORTED COLOURS SILK FAN",12,"2011-09-04 14:22:00",0.83,12567,"France"
"325487","565443","21121","SET/10 RED POLKADOT PARTY CANDLES",24,"2011-09-04 14:22:00",1.25,12567,"France"
"325488","565443","22181","SNOWSTORM PHOTO FRAME FRIDGE MAGNET",12,"2011-09-04 14:22:00",0.85,12567,"France"
"325489","565443","21380","WOODEN HAPPY BIRTHDAY GARLAND",6,"2011-09-04 14:22:00",2.95,12567,"France"
"325490","565443","21672","WHITE SPOT RED CERAMIC DRAWER KNOB",12,"2011-09-04 14:22:00",1.25,12567,"France"
"325491","565443","22341","LOVE GARLAND PAINTED ZINC ",12,"2011-09-04 14:22:00",1.65,12567,"France"
"325492","565443","22948","METAL DECORATION NAUGHTY CHILDREN ",24,"2011-09-04 14:22:00",0.85,12567,"France"
"325493","565443","84879","ASSORTED COLOUR BIRD ORNAMENT",16,"2011-09-04 14:22:00",1.69,12567,"France"
"325494","565443","15044C","PURPLE PAPER PARASOL",6,"2011-09-04 14:22:00",2.95,12567,"France"
"325495","565443","22326","ROUND SNACK BOXES SET OF4 WOODLAND ",6,"2011-09-04 14:22:00",2.95,12567,"France"
"325496","565443","79191C","RETRO PLASTIC ELEPHANT TRAY",12,"2011-09-04 14:22:00",0.85,12567,"France"
"325497","565443","79190A","RETRO PLASTIC 70'S TRAY",15,"2011-09-04 14:22:00",0.42,12567,"France"
"325498","565443","21731","RED TOADSTOOL LED NIGHT LIGHT",12,"2011-09-04 14:22:00",1.65,12567,"France"
"325499","565443","21833","CAMOUFLAGE LED TORCH",12,"2011-09-04 14:22:00",1.69,12567,"France"
"325500","565443","22561","WOODEN SCHOOL COLOURING SET",12,"2011-09-04 14:22:00",1.65,12567,"France"
"325501","565443","21990","MODERN FLORAL STATIONERY SET",12,"2011-09-04 14:22:00",1.25,12567,"France"
"325502","565443","20983","12 PENCILS TALL TUBE RED RETROSPOT",12,"2011-09-04 14:22:00",0.85,12567,"France"
"325503","565443","20981","12 PENCILS TALL TUBE WOODLAND",12,"2011-09-04 14:22:00",0.85,12567,"France"
"325504","565443","23191","BUNDLE OF 3 RETRO NOTE BOOKS",12,"2011-09-04 14:22:00",1.65,12567,"France"
"325505","565443","21883","STARS GIFT TAPE ",12,"2011-09-04 14:22:00",0.65,12567,"France"
"325506","565443","21880","RED RETROSPOT TAPE",12,"2011-09-04 14:22:00",0.65,12567,"France"
"325507","565443","23194","GYMKHANA TREASURE BOOK BOX",8,"2011-09-04 14:22:00",2.25,12567,"France"
"325508","565443","23193","BUFFALO BILL TREASURE BOOK BOX",8,"2011-09-04 14:22:00",2.25,12567,"France"
"325509","565443","23078","ICE CREAM PEN LIP GLOSS ",24,"2011-09-04 14:22:00",1.25,12567,"France"
"325510","565443","21915","RED  HARMONICA IN BOX ",12,"2011-09-04 14:22:00",1.25,12567,"France"
"325511","565443","11001","ASSTD DESIGN RACING CAR PEN",16,"2011-09-04 14:22:00",1.69,12567,"France"
"325512","565443","22492","MINI PAINT SET VINTAGE ",36,"2011-09-04 14:22:00",0.65,12567,"France"
"325513","565443","22895","SET OF 2 TEA TOWELS APPLE AND PEARS",6,"2011-09-04 14:22:00",3.25,12567,"France"
"325514","565443","22378","WALL TIDY RETROSPOT ",5,"2011-09-04 14:22:00",2.1,12567,"France"
"325515","565443","23049","RECYCLED ACAPULCO MAT RED",2,"2011-09-04 14:22:00",8.25,12567,"France"
"325516","565443","23051","RECYCLED ACAPULCO MAT BLUE",2,"2011-09-04 14:22:00",8.25,12567,"France"
"325517","565443","23054","RECYCLED ACAPULCO MAT LAVENDER",2,"2011-09-04 14:22:00",8.25,12567,"France"
"325518","565443","23052","RECYCLED ACAPULCO MAT TURQUOISE",2,"2011-09-04 14:22:00",8.25,12567,"France"
"325519","565443","23289","DOLLY GIRL CHILDRENS BOWL",8,"2011-09-04 14:22:00",1.25,12567,"France"
"325520","565443","23291","DOLLY GIRL CHILDRENS CUP",8,"2011-09-04 14:22:00",1.25,12567,"France"
"325521","565443","23290","SPACEBOY CHILDRENS BOWL",8,"2011-09-04 14:22:00",1.25,12567,"France"
"325522","565443","23292","SPACEBOY CHILDRENS CUP",8,"2011-09-04 14:22:00",1.25,12567,"France"
"325523","565443","21871","SAVE THE PLANET MUG",12,"2011-09-04 14:22:00",1.25,12567,"France"
"325524","565443","23254","CHILDRENS CUTLERY DOLLY GIRL ",4,"2011-09-04 14:22:00",4.15,12567,"France"
"325525","565443","23256","CHILDRENS CUTLERY SPACEBOY ",4,"2011-09-04 14:22:00",4.15,12567,"France"
"325526","565443","22554","PLASTERS IN TIN WOODLAND ANIMALS",12,"2011-09-04 14:22:00",1.65,12567,"France"
"325527","565443","22374","AIRLINE BAG VINTAGE JET SET RED",4,"2011-09-04 14:22:00",4.25,12567,"France"
"325528","565443","22371","AIRLINE BAG VINTAGE TOKYO 78",4,"2011-09-04 14:22:00",4.25,12567,"France"
"325529","565443","POST","POSTAGE",3,"2011-09-04 14:22:00",18,12567,"France"
"326701","565587","23024","LARGE BONNE JAM JAR  T-LIGHT HOLDER",24,"2011-09-05 13:38:00",2.89,12727,"France"
"326702","565587","22795","SWEETHEART RECIPE BOOK STAND",4,"2011-09-05 13:38:00",6.75,12727,"France"
"326703","565587","15056N","EDWARDIAN PARASOL NATURAL",12,"2011-09-05 13:38:00",5.95,12727,"France"
"326704","565587","22215","CAKE STAND WHITE TWO TIER LACE",24,"2011-09-05 13:38:00",7.65,12727,"France"
"326705","565587","22151","PLACE SETTING WHITE HEART",72,"2011-09-05 13:38:00",0.42,12727,"France"
"326706","565587","82484","WOOD BLACK BOARD ANT WHITE FINISH",6,"2011-09-05 13:38:00",7.95,12727,"France"
"326707","565587","POST","POSTAGE",6,"2011-09-05 13:38:00",18,12727,"France"
"326903","565612","23289","DOLLY GIRL CHILDRENS BOWL",8,"2011-09-05 15:17:00",1.25,12616,"France"
"326904","565612","23290","SPACEBOY CHILDRENS BOWL",8,"2011-09-05 15:17:00",1.25,12616,"France"
"326905","565612","23291","DOLLY GIRL CHILDRENS CUP",8,"2011-09-05 15:17:00",1.25,12616,"France"
"326906","565612","23292","SPACEBOY CHILDRENS CUP",8,"2011-09-05 15:17:00",1.25,12616,"France"
"326907","565612","21791","VINTAGE HEADS AND TAILS CARD GAME ",12,"2011-09-05 15:17:00",1.25,12616,"France"
"326908","565612","22548","HEADS AND TAILS SPORTING FUN",12,"2011-09-05 15:17:00",1.25,12616,"France"
"326909","565612","22549","PICTURE DOMINOES",12,"2011-09-05 15:17:00",1.45,12616,"France"
"326910","565612","20750","RED RETROSPOT MINI CASES",8,"2011-09-05 15:17:00",7.95,12616,"France"
"326911","565612","20749","ASSORTED COLOUR MINI CASES",6,"2011-09-05 15:17:00",7.95,12616,"France"
"326912","565612","21156","RETROSPOT CHILDRENS APRON",8,"2011-09-05 15:17:00",1.95,12616,"France"
"326913","565612","22367","CHILDRENS APRON SPACEBOY DESIGN",8,"2011-09-05 15:17:00",1.95,12616,"France"
"326914","565612","22899","CHILDREN'S APRON DOLLY GIRL ",6,"2011-09-05 15:17:00",2.1,12616,"France"
"326915","565612","22554","PLASTERS IN TIN WOODLAND ANIMALS",12,"2011-09-05 15:17:00",1.65,12616,"France"
"326916","565612","22551","PLASTERS IN TIN SPACEBOY",12,"2011-09-05 15:17:00",1.65,12616,"France"
"326917","565612","22555","PLASTERS IN TIN STRONGMAN",12,"2011-09-05 15:17:00",1.65,12616,"France"
"326918","565612","22556","PLASTERS IN TIN CIRCUS PARADE ",12,"2011-09-05 15:17:00",1.65,12616,"France"
"326919","565612","20981","12 PENCILS TALL TUBE WOODLAND",12,"2011-09-05 15:17:00",0.85,12616,"France"
"326920","565612","20983","12 PENCILS TALL TUBE RED RETROSPOT",12,"2011-09-05 15:17:00",0.85,12616,"France"
"326921","565612","22634","CHILDS BREAKFAST SET SPACEBOY ",4,"2011-09-05 15:17:00",9.95,12616,"France"
"326922","565612","22635","CHILDS BREAKFAST SET DOLLY GIRL ",4,"2011-09-05 15:17:00",9.95,12616,"France"
"326923","565612","POST","POSTAGE",2,"2011-09-05 15:17:00",18,12616,"France"
"326955","C565615","22423","REGENCY CAKESTAND 3 TIER",-1,"2011-09-05 15:20:00",12.75,12683,"France"
"326956","C565615","23325","RUSTIC STRAWBERRY JAM POT SMALL",-7,"2011-09-05 15:20:00",1.65,12683,"France"
"326957","C565615","21197","MULTICOLOUR  CONFETTI IN TUBE",-21,"2011-09-05 15:20:00",1.65,12683,"France"
"326958","C565615","22976","CIRCUS PARADE CHILDRENS EGG CUP ",-1,"2011-09-05 15:20:00",1.25,12683,"France"
"326959","C565615","22972","CHILDREN'S SPACEBOY MUG",-10,"2011-09-05 15:20:00",1.65,12683,"France"
"326960","C565615","23236","STORAGE TIN VINTAGE DOILY ",-1,"2011-09-05 15:20:00",2.89,12683,"France"
"326961","C565615","23249","VINTAGE RED ENAMEL TRIM PLATE",-6,"2011-09-05 15:20:00",1.65,12683,"France"
"326962","C565615","22842","BISCUIT TIN VINTAGE RED",-2,"2011-09-05 15:20:00",6.75,12683,"France"
"326963","C565615","23348","CHILDRENS TOY COOKING UTENSIL SET",-6,"2011-09-05 15:20:00",2.08,12683,"France"
"328689","565801","22630","DOLLY GIRL LUNCH BOX",12,"2011-09-07 10:28:00",1.95,12685,"France"
"328690","565801","22661","CHARLOTTE BAG DOLLY GIRL DESIGN",10,"2011-09-07 10:28:00",0.85,12685,"France"
"328691","565801","22949","36 DOILIES DOLLY GIRL",12,"2011-09-07 10:28:00",1.45,12685,"France"
"328692","565801","22663","JUMBO BAG DOLLY GIRL DESIGN",10,"2011-09-07 10:28:00",2.08,12685,"France"
"328693","565801","22416","SET OF 36 DOILIES SPACEBOY DESIGN ",12,"2011-09-07 10:28:00",1.45,12685,"France"
"328694","565801","22551","PLASTERS IN TIN SPACEBOY",12,"2011-09-07 10:28:00",1.65,12685,"France"
"328695","565801","22382","LUNCH BAG SPACEBOY DESIGN ",10,"2011-09-07 10:28:00",1.65,12685,"France"
"328696","565801","22726","ALARM CLOCK BAKELIKE GREEN",4,"2011-09-07 10:28:00",3.75,12685,"France"
"328697","565801","22729","ALARM CLOCK BAKELIKE ORANGE",4,"2011-09-07 10:28:00",3.75,12685,"France"
"328698","565801","23203","JUMBO BAG VINTAGE DOILY ",20,"2011-09-07 10:28:00",2.08,12685,"France"
"328699","565801","23231","WRAP  VINTAGE DOILY ",25,"2011-09-07 10:28:00",0.42,12685,"France"
"328700","565801","23209","LUNCH BAG VINTAGE DOILY ",10,"2011-09-07 10:28:00",1.65,12685,"France"
"328701","565801","23236","STORAGE TIN VINTAGE DOILY ",6,"2011-09-07 10:28:00",2.89,12685,"France"
"328702","565801","20712","JUMBO BAG WOODLAND ANIMALS",10,"2011-09-07 10:28:00",2.08,12685,"France"
"328703","565801","21424","WOODLAND STORAGE BOX LARGE ",6,"2011-09-07 10:28:00",2.95,12685,"France"
"328704","565801","20726","LUNCH BAG WOODLAND",10,"2011-09-07 10:28:00",1.65,12685,"France"
"328705","565801","22554","PLASTERS IN TIN WOODLAND ANIMALS",12,"2011-09-07 10:28:00",1.65,12685,"France"
"328706","565801","22326","ROUND SNACK BOXES SET OF4 WOODLAND ",6,"2011-09-07 10:28:00",2.95,12685,"France"
"328707","565801","84510A","SET OF 4 ENGLISH ROSE COASTERS",10,"2011-09-07 10:28:00",1.25,12685,"France"
"328708","565801","22386","JUMBO BAG PINK POLKADOT",10,"2011-09-07 10:28:00",2.08,12685,"France"
"328709","565801","84997A","CHILDRENS CUTLERY POLKADOT GREEN ",16,"2011-09-07 10:28:00",4.15,12685,"France"
"328710","565801","22423","REGENCY CAKESTAND 3 TIER",2,"2011-09-07 10:28:00",12.75,12685,"France"
"328711","565801","22962","JAM JAR WITH PINK LID",12,"2011-09-07 10:28:00",0.85,12685,"France"
"328712","565801","22963","JAM JAR WITH GREEN LID",12,"2011-09-07 10:28:00",0.85,12685,"France"
"328713","565801","22961","JAM MAKING SET PRINTED",12,"2011-09-07 10:28:00",1.45,12685,"France"
"328714","565801","POST","POSTAGE",3,"2011-09-07 10:28:00",18,12685,"France"
"329767","565854","21122","SET/10 PINK POLKADOT PARTY CANDLES",24,"2011-09-07 13:22:00",1.25,12490,"France"
"329768","565854","22382","LUNCH BAG SPACEBOY DESIGN ",10,"2011-09-07 13:22:00",1.65,12490,"France"
"329769","565854","22029","SPACEBOY BIRTHDAY CARD",24,"2011-09-07 13:22:00",0.42,12490,"France"
"329770","565854","22367","CHILDRENS APRON SPACEBOY DESIGN",8,"2011-09-07 13:22:00",1.95,12490,"France"
"329771","565854","22613","PACK OF 20 SPACEBOY NAPKINS",24,"2011-09-07 13:22:00",0.85,12490,"France"
"329772","565854","22629","SPACEBOY LUNCH BOX ",12,"2011-09-07 13:22:00",1.95,12490,"France"
"329773","565854","23256","CHILDRENS CUTLERY SPACEBOY ",8,"2011-09-07 13:22:00",4.15,12490,"France"
